,Date,Low,High,Close,Open
5334,2001-12-24,9.51,10.22,9.83,10.15
5333,2002-08-06,13.14,13.9,13.74,13.27
5332,2014-03-07,369.531,374.99,372.06,374.58
5331,1997-07-15,25.63,28.75,28.63,26.25
5330,2016-04-04,590.55,599.5,593.19,599.0
5329,2005-08-29,41.91,43.0,42.79,41.91
5328,2002-10-21,18.73,19.53,19.26,18.89
5327,2000-09-12,42.25,44.19,42.69,43.38
5326,2009-01-28,48.97,51.49,50.36,49.72
5325,1997-11-14,45.38,50.5,50.0,47.25
5324,1998-11-05,126.3,130.1,128.5,127.7
5323,2012-02-03,181.89,187.9,187.68,182.83
5322,2014-09-19,325.57,332.7559,331.32,327.6
5321,2009-09-21,88.48,90.76,90.56,89.69
5320,2003-02-21,21.04,21.83,21.78,21.35
5319,2012-03-06,178.04,183.5,181.09,178.68
5318,1999-01-22,98.75,125.9,123.0,99.13
5317,2004-12-07,38.05,39.75,38.2,39.42
5316,2014-11-19,324.02,328.4,326.54,327.25
5315,2014-02-11,356.25,363.61,361.79,361.842
5314,2002-05-28,18.77,19.61,19.06,19.57
5313,2006-03-30,36.18,36.9,36.67,36.32
5312,2004-03-10,41.46,43.2,41.55,42.72
5311,2000-07-17,40.25,43.94,41.13,42.88
5310,2017-04-24,903.82,909.99,907.41,908.68
5309,2014-10-24,284.0,293.81,287.06,284.4
5308,2012-10-16,242.08,245.77,243.94,244.87
5307,1998-03-11,78.25,82.5,79.63,82.0
5306,2000-07-10,35.0,36.38,35.06,36.38
5305,2007-01-23,36.3,37.07,36.43,36.9
5304,2006-04-06,37.13,38.84,38.51,37.24
5303,2011-12-08,190.08,195.89,190.48,193.57
5302,2013-12-17,386.5,391.36,387.65,390.65
5301,2006-02-28,37.05,38.09,37.44,37.78
5300,2005-03-18,33.65,34.28,34.16,34.15
5299,2004-06-02,49.77,51.21,50.35,50.45
5298,1997-09-03,27.75,29.0,28.0,28.13
5297,2003-09-25,49.28,50.95,50.05,49.66
5296,2015-05-27,425.01,431.85,431.42,427.45
5295,1999-04-07,171.3,187.3,175.8,186.6
5294,2000-05-31,49.63,52.25,49.94,50.75
5293,2005-10-07,43.38,44.61,43.72,44.27
5292,1998-05-11,86.5,93.0,86.88,92.94
5291,2000-05-04,53.13,56.5,55.06,54.25
5290,2004-02-04,44.3,45.91,45.39,44.8
5289,2012-09-11,254.26,257.6,255.67,257.6
5288,2004-03-12,41.3,42.61,42.44,41.35
5287,2018-07-12,1762.18,1798.0,1796.62,1764.51
5286,2011-09-12,208.65,216.66,216.56,212.66
5285,2016-12-01,738.03,753.37,743.65,752.41
5284,1999-07-09,124.1,127.8,125.5,126.1
5283,2004-11-26,38.89,39.34,39.09,38.95
5282,2012-08-16,236.2,242.825,241.55,237.72
5281,2006-07-20,33.83,34.81,34.18,34.39
5280,2003-06-09,33.08,34.47,33.68,34.47
5279,2000-05-02,55.88,60.0,56.13,59.19
5278,2005-07-06,33.86,34.4,34.06,34.01
5277,2013-01-15,269.3,272.73,271.9,270.68
5276,2010-09-27,157.88,161.2,159.37,160.22
5275,2017-10-20,982.0,994.62,982.91,993.53
5274,2003-03-18,26.1,26.84,26.78,26.46
5273,2005-03-15,33.9,34.85,34.18,34.58
5272,2001-05-17,14.03,15.0,14.78,14.09
5271,2012-08-06,233.81,235.74,233.99,235.56
5270,2010-08-10,127.38,130.0,130.0,127.95
5269,1998-09-14,73.5,80.5,73.69,80.38
5268,2004-10-04,40.74,41.68,41.01,41.3
5267,2001-10-24,7.4,8.15,7.64,8.05
5266,2016-12-06,757.25,768.24,764.72,763.99
5265,2012-03-30,201.87,206.85,202.51,205.02
5264,2009-09-11,83.76,84.9,84.54,84.44
5263,2009-11-16,130.98,134.56,131.59,132.12
5262,2006-06-09,33.45,34.35,33.88,33.5
5261,2003-07-18,34.79,36.85,34.9798,36.32
5260,1998-01-08,54.38,56.44,55.38,56.38
5259,2008-03-19,70.17,74.0,70.17,71.1
5258,2015-08-27,507.261,522.69,518.37,514.03
5257,2016-11-22,781.0,792.4,785.33,788.17
5256,2015-02-04,358.23,367.5,364.75,358.38
5255,2014-05-20,296.75,304.46,301.19,297.1
5254,2009-12-24,137.54,139.7,138.47,139.2
5253,2015-11-27,672.1,680.99,673.26,680.8
5252,2017-06-27,976.0,998.8,976.78,990.69
5251,1999-02-11,99.5,110.2,109.9,100.4
5250,2010-03-23,128.07,130.94,129.26,130.89
5249,1999-09-15,65.0,67.94,65.56,67.75
5248,1998-05-04,93.38,95.88,95.25,95.0
5247,2014-06-13,323.5262,329.298,326.27,327.05
5246,2000-04-12,56.25,64.38,56.38,64.0
5245,2006-01-11,44.26,45.7,44.93,45.65
5244,2018-05-18,1572.1,1583.59,1574.37,1581.33
5243,2013-01-02,253.26,258.0999,257.31,256.08
5242,2017-04-03,885.42,893.49,891.51,888.0
5241,2002-07-24,12.26,14.16,14.1,12.37
5240,2013-10-31,359.0,366.0,364.03,361.73
5239,2015-06-09,419.14,427.49,425.48,422.96
5238,2001-10-31,6.55,7.02,6.98,6.79
5237,2011-09-07,214.22,220.19,219.9,218.8
5236,2011-09-13,215.01,219.95,219.53,217.79
5235,2000-11-24,26.06,29.13,28.94,26.42
5234,2017-04-12,895.2501,904.09,896.23,903.09
5233,2003-05-19,31.4,32.97,31.56,32.7
5232,2002-01-23,11.9,12.6,12.47,12.6
5231,2014-12-22,301.94,307.36,306.54,301.94
5230,2006-08-30,29.48,30.85,30.67,29.57
5229,2014-08-14,326.71,334.09,333.21,327.8
5228,2001-03-19,10.13,11.31,10.5,11.19
5227,2007-09-13,86.5,88.07,87.26,87.95
5226,1999-06-08,110.4,121.4,111.6,120.0
5225,2006-02-08,37.11,38.39,38.17,37.77
5224,2005-01-06,40.9,42.25,41.05,41.81
5223,2008-12-12,47.52,51.38,51.25,47.52
5222,2004-01-23,56.62,57.61,57.11,57.1
5221,2001-08-13,9.77,10.3,10.12,10.1
5220,2017-12-14,1162.45,1177.93,1174.26,1163.71
5219,2007-01-09,37.34,38.06,37.78,37.6
5218,1999-09-01,117.5,127.0,119.1,127.0
5217,2017-02-14,831.4522,838.31,836.39,837.0
5216,2014-10-07,316.67,322.0,316.98,319.43
5215,2009-05-27,76.75,79.5,77.1,78.51
5214,2017-04-06,894.4927,917.1899,898.28,913.8
5213,2012-02-28,177.95,184.29,183.8,178.9
5212,2004-05-24,41.17,42.3,41.63,41.29
5211,2002-02-05,11.16,12.29,11.5,11.98
5210,2005-06-01,35.44,36.99,36.5,35.57
5209,2012-05-16,222.5,228.0,224.06,225.0
5208,2003-08-18,40.38,43.24,43.02,40.5
5207,2002-07-25,12.4,14.01,12.49,13.71
5206,1998-07-23,127.0,138.5,127.6,130.0
5205,2003-07-08,38.75,40.83,40.51,38.76
5204,2004-01-07,50.94,52.66,51.9,52.18
5203,1999-02-18,84.25,96.5,89.5,96.5
5202,2010-10-11,152.34,156.63,153.03,154.89
5201,2014-11-07,296.29,299.99,299.86,297.82
5200,2018-06-15,1708.52,1720.87,1715.97,1714.0
5199,2014-01-07,394.29,398.47,398.03,395.04
5198,2005-10-21,45.15,46.05,45.95,45.67
5197,2011-10-18,236.624,244.61,243.88,242.31
5196,2014-02-04,344.02,353.9975,347.95,349.59
5195,2001-07-09,15.11,15.9,15.81,15.35
5194,2008-01-15,78.51,81.01,80.24,80.485
5193,2010-10-25,168.32,171.99,169.0,171.57
5192,2005-04-04,33.81,35.18,35.0,34.0
5191,2006-07-26,25.96,29.0,26.26,28.76
5190,2016-05-09,671.41,686.98,679.75,673.95
5189,2015-06-15,422.64,428.05,423.67,427.66
5188,2014-12-11,306.01,312.64,307.36,307.89
5187,2003-04-17,24.35,25.01,24.99,24.47
5186,1998-07-22,130.5,139.9,134.0,134.0
5185,2006-01-24,43.42,44.43,44.02,43.66
5184,2005-08-17,44.12,44.43,44.12,44.19
5183,2003-03-27,27.45,28.04,27.77,27.59
5182,2012-07-17,213.96,217.94,216.93,217.45
5181,2015-01-28,303.8,311.51,303.91,309.81
5180,2011-11-04,214.3308,218.23,216.48,217.65
5179,2013-07-19,301.91,305.79,305.23,304.39
5178,2002-01-03,11.05,11.94,11.9,11.94
5177,2017-03-10,851.72,857.35,852.46,857.0
5176,2010-05-14,126.76,131.0,128.533,130.36
5175,2003-04-11,25.42,26.24,25.75,25.85
5174,2016-09-27,801.11,816.64,816.11,801.85
5173,2002-02-26,13.45,14.49,14.4,13.51
5172,2004-11-12,39.0,40.94,40.46,39.1
5171,2005-01-18,44.15,45.0,44.58,44.24
5170,1998-11-19,153.0,175.4,153.3,171.0
5169,2007-10-08,94.0,95.85,95.85,94.22
5168,2017-12-21,1167.64,1179.17,1174.76,1175.9
5167,2009-06-26,81.13,84.14,83.88,81.9
5166,2007-05-10,60.85,62.65,60.92,62.44
5165,2014-10-22,312.64,318.98,312.97,315.43
5164,1999-07-07,120.0,127.5,121.9,126.1
5163,2015-10-05,536.0,545.91,543.68,536.99
5162,2000-10-19,24.19,28.13,27.75,26.56
5161,2000-12-27,15.56,17.44,16.88,16.0
5160,2014-08-25,332.71,336.77,334.02,333.21
5159,2018-03-05,1481.0,1525.38,1523.61,1494.24
5158,1999-10-06,79.5,83.63,82.44,79.56
5157,2004-04-21,44.91,46.49,45.72,45.25
5156,2017-09-13,979.42,1000.0,999.6,983.97
5155,2004-06-03,49.32,50.35,49.4,49.93
5154,2012-10-08,255.56,259.8,259.06,257.67
5153,2013-10-30,358.65,365.0,361.08,362.62
5152,2016-10-13,821.21,831.8,829.28,829.0
5151,2004-05-18,41.83,42.4,41.99,42.24
5150,2011-07-18,208.29,213.39,211.53,212.53
5149,2012-12-05,250.38,255.55,253.96,252.44
5148,2001-02-16,13.31,14.13,13.69,13.63
5147,2004-11-17,39.54,40.59,39.9,40.4
5146,2011-04-19,176.6,179.47,178.82,178.35
5145,2006-11-20,41.94,42.55,42.44,42.35
5144,2009-02-02,58.13,62.0,61.15,58.57
5143,2016-08-18,760.6,765.17,764.46,764.0
5142,2017-10-23,962.5,986.775,966.3,986.73
5141,2003-10-09,57.4,59.1,57.86,57.41
5140,2007-01-18,36.72,37.65,36.98,37.5
5139,2017-01-30,816.38,833.5,830.38,833.0
5138,2005-11-15,44.43,45.65,44.45,45.46
5137,2008-11-12,40.9,45.44,41.56,43.99
5136,2001-03-16,10.25,11.06,11.0,10.63
5135,2007-02-02,36.68,37.74,37.39,37.23
5134,1997-08-18,23.63,24.63,24.5,24.38
5133,1998-05-21,87.31,90.0,88.75,89.5
5132,2006-09-13,31.37,31.96,31.67,31.73
5131,2014-12-26,303.81,310.7799,309.09,305.0
5130,2016-08-09,766.9,772.6,768.31,767.39
5129,2003-08-14,39.65,40.37,40.3,39.92
5128,2003-12-24,52.15,53.88,53.32,52.3
5127,2001-08-20,9.95,10.41,10.4,10.19
5126,2015-06-02,426.25,433.23,430.99,430.07
5125,2001-02-14,13.5,14.75,14.44,14.13
5124,2001-05-22,15.9,17.0,16.25,16.79
5123,1999-11-05,62.25,65.5,64.94,64.75
5122,2007-05-23,68.79,73.31,69.0,69.21
5121,2016-09-09,760.11,781.0,760.14,779.36
5120,1997-06-06,18.13,20.5,19.88,18.13
5119,2012-05-23,211.18,217.55,217.28,214.71
5118,1998-10-27,116.1,126.0,116.3,124.1
5117,2015-01-23,307.72,316.93,312.39,308.08
5116,2004-05-13,42.25,44.13,43.61,42.46
5115,1998-01-30,58.63,60.75,59.0,60.0
5114,2006-06-15,33.67,35.17,34.96,33.84
5113,2006-06-07,32.91,34.54,33.77,33.4
5112,2001-07-12,15.7,16.54,16.49,15.7
5111,2003-11-07,54.0,55.7,54.31,55.61
5110,2005-01-03,44.21,45.44,44.52,44.95
5109,2002-03-06,14.82,16.59,16.33,14.82
5108,2007-06-12,69.42,70.76,70.07,70.44
5107,2014-01-09,398.44,406.89,401.01,403.71
5106,2017-01-05,760.2557,782.3999,780.45,761.55
5105,2014-07-31,311.86,320.6836,312.99,320.01
5104,2010-08-18,128.26,130.81,129.65,129.25
5103,1997-11-24,50.75,52.88,50.75,52.5
5102,2015-01-09,296.68,302.87,296.93,301.48
5101,2011-03-24,167.36,172.0,171.1,168.21
5100,2015-11-20,657.57,668.87,668.45,667.94
5099,2007-07-09,69.02,72.35,72.0699,69.38
5098,2015-03-18,366.7,375.99,375.135,369.97
5097,2007-01-31,36.76,38.19,37.67,36.95
5096,1999-07-08,121.3,127.5,125.4,125.6
5095,2016-09-29,824.63,837.5,829.05,828.26
5094,2010-11-01,161.52,164.58,162.58,164.45
5093,2017-08-11,951.38,970.39,967.99,960.0
5092,2010-05-05,127.55,131.61,130.93,128.0
5091,2011-02-15,188.25,190.49,189.03,188.73
5090,2015-12-17,670.65,682.5,670.65,680.0
5089,2010-02-05,114.1,117.65,117.39,115.88
5088,2005-08-05,45.17,45.71,45.27,45.25
5087,2003-06-26,35.06,36.84,36.72,35.21
5086,2007-08-14,72.92,74.79,73.45,74.79
5085,1999-03-11,131.0,142.8,134.9,139.8
5084,2001-04-25,14.6,16.1,16.09,15.69
5083,2013-02-27,256.86,265.83,263.25,259.4
5082,2011-06-22,191.32,195.2,191.63,193.96
5081,2005-10-03,45.16,46.59,46.01,45.33
5080,1999-02-01,115.0,122.3,115.9,117.8
5079,1998-06-03,42.0,45.25,42.25,44.88
5078,2003-10-16,58.09,59.91,59.91,58.16
5077,2010-01-22,120.76,127.67,121.43,125.6
5076,2012-04-19,189.75,194.55,191.1,192.93
5075,2008-11-17,39.07,41.26,39.69,39.91
5074,2002-11-18,22.15,23.74,22.42,22.65
5073,2011-01-10,182.51,185.29,184.68,185.04
5072,2013-08-14,290.54,294.29,291.34,294.29
5071,2012-02-06,182.9201,186.56,183.14,186.28
5070,2011-06-07,185.52,190.63,187.55,185.72
5069,2017-04-10,899.0,908.51,907.04,899.63
5068,2015-09-04,495.64,502.85,499.0,497.65
5067,2013-05-06,253.4201,259.5,255.72,258.09
5066,2000-12-13,23.5,26.63,23.75,26.56
5065,2011-06-02,190.56,194.44,193.65,192.28
5064,2005-03-29,33.23,34.15,33.43,33.28
5063,2011-09-09,209.75,216.96,211.39,215.05
5062,2015-01-26,307.5201,313.0,309.66,311.82
5061,2005-04-22,32.91,33.63,33.04,33.49
5060,2010-11-29,177.57,181.8425,179.49,179.99
5059,2001-06-25,12.57,13.14,12.81,12.71
5058,2000-03-16,60.0,66.38,66.25,62.25
5057,2002-09-10,16.42,17.35,17.13,16.53
5056,2000-11-06,34.75,38.63,36.56,38.56
5055,2005-04-14,33.88,34.5,33.97,34.26
5054,1999-05-04,140.5,160.5,143.0,152.6
5053,2011-08-04,201.45,208.0,201.48,206.73
5052,2009-11-09,125.591,128.32,126.67,127.11
5051,2002-09-17,16.77,17.75,17.35,17.0
5050,2016-02-12,501.4932,516.75,507.08,510.7
5049,2018-02-08,1349.94,1433.75,1350.5,1429.67
5048,2003-12-31,52.4,53.48,52.62,52.82
5047,2000-12-11,21.75,26.13,25.31,22.88
5046,2000-10-27,33.88,37.5,35.63,33.94
5045,1998-07-06,125.5,140.8,139.5,127.4
5044,2014-08-27,341.34,346.67,343.18,342.09
5043,2002-04-29,15.9,17.0,16.18,16.75
5042,2011-05-09,196.78,202.36,200.8,198.34
5041,2006-05-08,34.47,35.31,34.69,34.99
5040,2010-12-03,174.05,176.4,175.68,175.5
5039,2014-01-31,357.76,375.45,358.69,371.76
5038,2013-06-12,270.45,276.8,271.67,276.6
5037,1997-08-11,27.0,28.0,27.94,27.5
5036,2011-06-24,191.35,194.92,192.55,193.88
5035,2005-01-26,40.26,41.8,41.34,41.18
5034,2017-11-10,1124.06,1131.75,1125.35,1126.1
5033,2009-09-03,77.51,78.96,78.46,78.39
5032,2013-09-09,296.6,299.96,299.71,297.22
5031,2008-11-20,34.68,39.72,35.03,35.29
5030,2004-08-24,38.32,39.93,39.05,39.71
5029,2002-07-23,14.4,15.88,14.55,15.54
5028,2002-12-27,18.43,20.1,18.86,19.97
5027,1999-10-22,78.0,83.63,78.63,81.44
5026,2010-05-04,128.38,135.81,129.83,135.6225
5025,2005-03-22,33.07,33.94,33.15,33.7
5024,2003-01-10,20.81,21.67,21.32,20.96
5023,2004-09-07,38.11,39.36,38.51,39.03
5022,2010-09-30,155.6,160.93,157.06,160.01
5021,2007-03-05,37.04,38.32,37.05,37.15
5020,2006-09-28,31.22,32.33,31.84,32.27
5019,2015-02-06,371.01,375.9899,374.28,374.87
5018,1998-10-19,99.0,106.9,105.8,99.0
5017,2002-11-06,18.26,19.39,19.34,18.77
5016,2014-09-26,317.64,323.5,323.21,320.6
5015,2015-06-30,430.46,435.57,434.09,434.2
5014,2005-05-27,35.15,35.55,35.5,35.22
5013,2001-10-11,7.5,8.16,7.85,7.54
5012,1997-10-21,46.25,53.25,53.13,47.5
5011,2004-05-04,43.7,44.57,43.95,44.41
5010,2013-11-29,388.62,394.0999,393.62,389.1
5009,2006-01-27,44.53,45.22,45.22,44.65
5008,1999-06-30,115.0,129.3,125.1,116.5
5007,2008-12-29,48.56,51.77,49.4,51.43
5006,2008-12-03,40.05,45.88,45.21,40.16
5005,2011-10-26,196.51,207.58,198.4,203.69
5004,2005-02-23,33.2,34.97,34.14,34.95
5003,2011-09-21,231.81,240.52,231.87,234.51
5002,2009-12-16,127.65,131.45,128.36,130.93
5001,2001-10-19,7.5,8.52,8.01,8.49
5000,2005-03-07,35.81,36.4,36.32,35.94
4999,2004-10-29,34.0,34.45,34.13,34.36
4998,2007-10-03,91.78,92.8,92.455,92.19
4997,2013-07-01,277.16,283.29,282.1,279.0
4996,2012-02-17,179.36,183.41,182.5,180.09
4995,2001-02-02,14.25,16.19,14.38,16.13
4994,2008-10-10,51.05,59.7499,56.25,52.99
4993,1998-05-13,89.75,94.0,92.88,90.5
4992,2012-11-02,232.11,237.4,232.4224,234.01
4991,1997-09-08,30.0,36.25,36.0,30.38
4990,1999-12-13,101.5,106.6,102.5,106.6
4989,2017-10-04,954.05,967.79,965.45,954.21
4988,1998-02-12,62.25,63.63,63.13,63.25
4987,2011-02-04,173.75,177.19,175.93,174.0
4986,2007-08-22,77.84,79.49,78.5,78.24
4985,2007-12-12,89.32,93.75,91.28,92.84
4984,1998-12-18,277.9,289.0,286.7,283.0
4983,2013-07-02,280.59,286.58,283.73,281.04
4982,2013-11-13,345.68,356.22,356.22,347.4
4981,2015-06-01,426.2,433.16,430.92,430.4
4980,2018-03-27,1482.32,1575.96,1497.05,1572.4
4979,1999-09-02,57.38,61.94,60.06,57.5
4978,2002-08-13,13.91,14.67,13.93,14.3
4977,1998-07-09,105.0,116.5,105.5,110.6
4976,2011-04-21,183.046,185.97,185.89,184.56
4975,2011-09-19,232.8801,244.0,241.69,237.11
4974,2000-04-19,51.69,55.31,53.44,55.31
4973,2012-02-14,186.1,193.57,191.3,191.08
4972,2012-07-09,223.45,226.0,225.05,225.0
4971,2008-10-27,48.43,52.59,49.58,49.0
4970,2018-04-19,1539.06,1568.52,1556.91,1543.22
4969,2000-07-31,27.88,30.25,30.13,30.06
4968,2012-11-07,229.42,235.66,232.0608,235.65
4967,2000-09-20,37.38,40.5,37.5,40.44
4966,2006-08-23,27.77,28.89,28.14,28.56
4965,1998-01-09,50.75,56.0,51.13,56.0
4964,2017-05-17,944.12,960.3957,944.76,954.7
4963,2016-06-23,712.5,722.12,722.08,715.5
4962,2000-12-15,22.0,24.25,22.88,22.25
4961,1999-08-30,117.9,130.0,119.3,127.6
4960,2006-03-10,35.74,36.5,36.22,36.245
4959,2012-05-22,213.96,218.87,215.33,218.31
4958,1999-06-14,89.75,104.5,92.0,103.9
4957,2002-11-22,23.1,24.28,23.99,23.2
4956,2003-02-06,21.93,22.48,22.09,22.16
4955,2009-02-06,63.18,67.0,66.55,63.18
4954,2006-11-15,41.5,43.1,42.6,41.5
4953,1997-12-22,53.19,57.38,56.38,54.0
4952,2005-12-14,48.79,49.6,49.41,49.2
4951,2007-10-15,90.1,92.12,90.53,91.8
4950,2000-12-29,15.0,17.13,15.56,16.75
4949,2004-04-30,43.31,46.35,43.6,46.06
4948,2017-05-23,966.85,975.2,971.54,975.02
4947,2010-06-21,121.41,127.48,122.55,126.79
4946,1998-02-11,63.38,65.56,63.5,63.5
4945,2001-11-21,8.04,8.97,8.8,8.97
4944,1999-07-29,100.0,104.4,101.6,102.4
4943,2006-07-12,34.57,35.9,34.63,35.6
4942,2002-04-26,16.32,16.95,16.91,16.86
4941,2002-07-19,15.07,15.72,15.29,15.36
4940,2000-10-09,27.38,30.56,30.06,30.25
4939,2002-04-08,12.96,13.96,13.95,12.97
4938,1999-09-22,60.69,66.5,66.0,62.88
4937,2010-06-18,125.07,127.48,125.83,126.48
4936,2003-03-10,22.55,22.96,22.88,22.6
4935,2013-09-27,313.35,317.21,316.01,316.92
4934,2015-08-21,494.47,512.33,494.47,507.36
4933,2012-08-30,245.25,250.0,246.22,246.99
4932,2003-02-28,21.43,22.02,22.01,21.57
4931,2000-04-26,52.45,57.44,53.5,53.31
4930,2017-05-31,982.16,1000.12,994.62,1000.0
4929,2011-07-12,211.12,215.65,211.23,214.64
4928,2012-04-20,189.8,193.48,189.98,192.34
4927,2001-04-12,13.0,15.01,14.67,13.05
4926,2015-10-22,556.67,569.146,563.91,562.7
4925,2002-11-27,23.71,24.24,24.08,23.72
4924,2005-05-03,32.89,33.56,33.21,32.94
4923,2008-10-20,49.906,53.1,52.97,52.17
4922,2007-01-10,37.07,37.7,37.15,37.49
4921,2001-07-25,11.07,12.31,11.51,12.29
4920,1999-04-12,176.0,188.3,184.4,176.1
4919,2007-01-16,37.97,38.89,38.66,38.4
4918,2006-03-28,35.2,36.02,35.69,35.22
4917,2004-01-29,48.6,52.06,49.22,52.03
4916,2010-08-09,127.8501,129.93,128.83,128.46
4915,2018-06-01,1635.09,1646.73,1641.54,1637.03
4914,2014-01-30,387.7,406.25,403.01,393.77
4913,2011-05-17,191.76,195.98,194.81,191.8166
4912,2016-07-26,732.7525,743.13,735.59,742.71
4911,2005-09-12,42.69,44.96,44.5,42.72
4910,2006-12-08,37.7,38.95,38.46,37.92
4909,2013-05-28,266.0,271.1,267.29,266.48
4908,2016-01-22,584.1079,600.1,596.38,588.73
4907,2011-04-07,181.76,185.17,184.91,182.78
4906,2006-06-29,36.7,38.57,38.52,36.82
4905,2001-04-16,13.65,14.54,14.03,14.5
4904,2005-11-16,44.24,45.4,45.3,44.35
4903,2015-07-07,425.57,437.73,436.72,435.68
4902,2007-06-04,67.65,70.65,70.42,68.25
4901,2006-10-05,32.4,33.4,33.32,32.68
4900,2012-07-18,215.71,218.67,217.47,216.15
4899,2018-02-07,1415.15,1460.99,1416.78,1449.0
4898,2011-10-24,234.0,240.47,237.61,236.02
4897,2008-12-08,47.36,52.14,51.41,49.15
4896,1997-08-05,25.75,28.0,26.5,27.75
4895,2014-02-25,351.58,361.08,358.32,353.0
4894,2013-04-05,253.67,256.18,255.48,255.72
4893,2001-06-08,15.65,16.33,15.7,16.25
4892,2018-01-24,1338.0,1388.16,1357.51,1374.82
4891,2016-08-16,763.82,768.7317,764.04,768.62
4890,2001-12-07,11.5,12.3,11.71,12.3
4889,1998-04-02,89.75,96.75,95.06,91.13
4888,2001-02-06,13.56,15.88,15.81,13.81
4887,2009-10-20,94.27,96.1,94.98,95.91
4886,2003-11-20,48.34,50.46,48.85,49.1
4885,2014-04-22,328.94,337.5,329.32,332.0
4884,2013-09-11,297.84,301.86,299.64,298.91
4883,2017-05-15,956.055,963.15,957.97,958.73
4882,2010-06-07,121.6744,126.606,122.01,125.84
4881,1999-05-24,116.0,129.4,117.5,128.6
4880,2006-06-06,32.93,33.8,33.41,33.58
4879,2004-10-14,38.73,39.55,39.1,39.47
4878,2006-01-23,43.5,44.75,43.73,44.18
4877,1999-06-23,112.1,121.3,117.8,115.6
4876,2000-08-11,30.31,34.0,33.69,30.5
4875,2000-10-11,27.63,30.25,27.81,27.94
4874,2009-08-05,83.02,85.75,84.29,85.64
4873,1997-11-03,59.38,62.63,60.88,61.38
4872,1999-08-03,89.63,97.0,94.88,97.0
4871,1999-03-17,128.3,133.5,131.0,131.3
4870,2016-08-02,757.02,765.01,760.58,763.81
4869,2013-12-24,396.37,403.7249,399.2,402.52
4868,2018-02-02,1414.0,1498.0,1429.95,1477.39
4867,2004-12-15,40.21,41.0,41.0,40.33
4866,2017-06-02,995.67,1008.48,1006.73,998.99
4865,2017-05-09,950.2,957.89,952.82,952.8
4864,2007-07-19,73.12,74.32,73.35,74.24
4863,2016-09-20,776.0,781.37,780.22,776.0
4862,2010-01-05,131.81,135.479,134.69,133.43
4861,1999-02-03,108.5,126.0,125.8,109.0
4860,2001-01-23,18.25,19.31,18.95,18.38
4859,2006-09-07,29.68,30.64,29.73,30.57
4858,1998-06-30,96.75,101.5,99.75,97.81
4857,2008-12-11,48.17,50.49,48.25,49.33
4856,2016-12-27,761.2,774.65,771.4,763.4
4855,2007-03-15,37.55,38.29,37.78,38.1
4854,2000-06-14,46.0,49.88,46.44,49.31
4853,1998-04-07,84.75,87.25,86.0,87.0
4852,2016-07-05,719.61,728.11,728.1,722.8
4851,2016-12-13,762.0,782.46,774.34,764.96
4850,2009-06-29,82.41,84.2,83.03,83.87
4849,2018-07-23,1769.99,1819.0,1802.0,1812.21
4848,2000-09-26,39.56,41.13,39.75,40.63
4847,2009-11-19,128.48,130.54,128.99,130.54
4846,2006-09-19,30.82,32.3,31.58,32.24
4845,2001-06-18,11.67,12.7,11.83,12.45
4844,2017-10-05,969.64,981.51,980.85,970.0
4843,2002-09-26,15.71,17.35,17.15,15.93
4842,2005-12-19,48.32,50.001,48.37,48.99
4841,2013-06-07,269.13,280.1,276.87,269.74
4840,2014-09-04,343.58,349.38,345.95,343.69
4839,2001-06-26,12.04,13.74,13.25,12.54
4838,2015-03-12,367.52,375.5,374.24,368.82
4837,2005-01-07,41.16,42.69,42.32,41.33
4836,2000-11-30,22.88,26.19,24.69,24.75
4835,2004-04-02,45.25,46.25,46.09,45.87
4834,2000-08-14,32.69,35.19,34.88,33.5
4833,2006-04-18,35.2,36.45,36.28,35.48
4832,2010-02-12,117.5,119.94,119.66,118.99
4831,1997-10-06,47.38,49.5,49.5,48.0
4830,2013-03-11,270.4,273.99,271.24,273.43
4829,2013-08-13,290.67,296.37,293.97,295.88
4828,2015-09-30,501.6724,512.8,511.89,505.44
4827,1999-08-06,89.25,99.5,89.56,96.63
4826,2008-02-11,72.77,75.96,75.19,73.14
4825,2002-04-24,15.05,16.85,16.79,15.23
4824,2009-12-01,135.75,139.35,138.5,136.97
4823,2015-04-07,374.03,379.31,374.41,376.15
4822,1999-11-11,71.38,75.0,73.0,74.75
4821,2013-08-07,296.15,300.99,296.91,300.15
4820,2018-03-28,1386.17,1455.9,1431.42,1447.0
4819,2009-05-19,75.12,78.96,77.87,75.43
4818,2014-09-09,329.18,341.76,329.75,341.61
4817,2008-01-22,72.22,79.72,78.48,73.58
4816,2006-05-31,33.73,34.94,34.61,34.735
4815,1999-01-12,159.0,182.0,163.4,180.5
4814,2001-10-30,6.32,7.03,6.42,7.03
4813,2003-06-17,35.25,36.37,35.84,35.93
4812,2014-02-05,337.73,349.37,346.45,346.0
4811,2001-03-22,9.563,10.25,10.19,10.06
4810,2004-03-25,40.0,42.2,41.99,40.0
4809,2000-01-18,63.0,65.19,64.13,63.44
4808,2015-05-20,418.36,427.1,423.86,420.6
4807,2006-06-26,36.43,37.17,36.77,36.55
4806,2018-01-12,1273.39,1305.76,1305.2,1273.39
4805,2006-06-02,34.05,35.22,34.76,35.19
4804,2017-01-10,789.5434,798.0,795.9,796.6
4803,2006-11-07,38.04,39.0,38.77,38.2
4802,2016-09-19,771.0,781.94,775.1,779.97
