,Date,Low,High,Close,Open
835,2017-11-09,177.09,179.4,179.3,178.31
834,2018-02-23,179.51,183.39,183.29,179.9
833,2016-02-12,101.09,104.24,102.01,103.74
832,2015-03-11,77.26,78.43,77.57,77.8
831,2018-04-05,156.65,161.575,159.34,161.56
830,2014-07-18,66.16,68.46,68.4199,66.8
829,2013-01-22,29.74,30.89,30.729,29.75
828,2016-12-23,116.3,117.56,117.27,117.0
827,2014-09-19,76.44,78.3,77.91,77.4
826,2015-02-18,75.45,76.9,76.71,75.94
825,2014-07-02,65.79,68.3,66.45,68.04
824,2013-05-31,24.27,24.95,24.348,24.63
823,2016-11-25,120.07,121.14,120.38,121.01
822,2015-11-03,102.4,103.65,102.58,103.22
821,2015-09-29,85.72,90.06,86.67,89.1
820,2014-09-04,75.53,76.93,75.95,75.89
819,2016-12-12,117.65,119.24,117.77,119.22
818,2015-10-29,103.52,105.12,104.88,103.96
817,2017-09-18,169.34,172.07,170.01,171.99
816,2014-01-21,56.5,58.58,58.51,56.6
815,2018-06-12,191.56,193.28,192.4,192.17
814,2015-11-12,108.0,109.39,108.02,108.48
813,2012-07-10,31.1599,32.48,31.47,32.43
812,2014-02-25,69.45,71.0,69.85,70.95
811,2017-07-07,149.19,151.99,151.44,149.25
810,2014-08-25,74.79,75.28,75.02,74.94
809,2016-08-19,123.28,124.157,123.56,123.6
808,2014-04-22,62.22,63.44,63.0301,62.65
807,2013-05-08,26.65,27.3,27.12,26.88
806,2016-10-03,127.8,129.09,128.77,128.38
805,2013-04-02,25.3,26.12,25.42,25.77
804,2014-11-13,73.64,75.24,74.25,74.74
803,2017-08-03,168.25,169.7,168.59,169.3
802,2013-01-18,29.27,30.44,29.66,30.31
801,2013-04-05,26.61,27.8,27.39,26.86
