,Date,Low,High,Close,Open
2301,2013-04-01,181.47,191.5,182.43,190.95
2300,2010-04-16,84.18,86.9,85.31,86.46
2299,2012-08-03,52.81,55.48,53.91,54.86
2298,2003-07-21,22.97,24.16,23.53,24.16
2297,2011-12-08,69.09,72.95,69.42,71.53
2296,2017-02-24,141.55,143.56,143.25,141.88
2295,2007-12-24,27.71,28.62,27.91,28.1
2294,2012-04-17,101.69,107.66,107.02,101.7
2293,2009-01-20,29.66,31.41,29.83,31.0
2292,2004-01-05,54.25,56.86,55.9,54.5
2291,2008-06-19,29.77,32.19,32.1,30.02
2290,2016-04-08,102.82,105.326,103.81,105.12
2289,2009-11-23,60.06,60.979,60.38,60.5
2288,2010-09-14,146.1,148.89,146.65,147.72
2287,2007-12-10,23.44,23.71,23.49,23.59
2286,2003-04-03,19.56,20.25,20.0,20.2
2285,2002-07-03,15.65,17.0,17.0,16.5
2284,2008-12-08,24.56,25.75,25.51,25.0
2283,2003-10-23,50.1,53.422,52.13,51.21
2282,2008-01-14,22.73,24.45,22.77,23.86
2281,2009-08-28,44.04,44.89,44.22,44.53
2280,2013-11-14,335.12,344.0,342.57,335.79
2279,2003-12-24,54.85,58.47,56.98,55.11
2278,2006-06-08,25.8,27.9,27.78,26.17
2277,2009-11-03,52.61,54.3,53.75,53.17
2276,2004-07-27,19.14,20.49,20.36,19.2
2275,2011-12-19,66.93,69.79,67.15,69.79
2274,2003-12-31,54.33,57.28,54.69,56.64
2273,2017-11-06,198.09,202.48,200.13,200.0
2272,2010-05-28,108.2,113.94,111.15,108.87
2271,2011-03-01,200.75,207.46,204.63,206.2
2270,2005-04-15,11.55,13.0,11.69,12.58
2269,2012-08-14,59.975,63.1,61.76,60.62
2268,2011-08-26,212.5,222.5,221.89,214.38
2267,2013-11-29,363.01,367.8,365.8,364.05
2266,2013-06-21,214.2,226.38,216.9,225.05
2265,2005-01-27,10.91,11.41,11.21,10.97
2264,2009-09-03,39.27,41.5,40.29,41.31
2263,2003-07-16,24.5,27.0,25.48,26.65
2262,2014-12-18,330.63,342.5,334.42,338.8
2261,2017-04-04,144.89,147.09,145.5,146.84
2260,2011-11-14,85.45,88.1,85.72,87.99
2259,2012-10-03,58.25,62.65,62.58,58.39
2258,2007-04-10,24.48,24.99,24.86,24.48
2257,2002-08-01,12.29,13.44,12.48,13.3
2256,2007-05-02,21.89,22.94,22.11,21.92
2255,2006-10-24,26.64,28.1,27.37,27.31
2254,2013-08-13,253.2605,262.199,259.19,258.65
2253,2008-06-18,30.0,31.175,30.18,31.11
2252,2009-07-21,43.34,44.9896,44.78,44.83
2251,2003-08-12,24.14,25.0,24.87,24.93
2250,2012-10-12,63.76,66.6,64.3335,65.8
2249,2007-02-08,23.11,23.83,23.75,23.4816
2248,2011-06-06,260.61,277.7,262.59,269.6724
2247,2006-11-13,29.31,29.988,29.49,29.54
2246,2018-07-02,380.0,398.38,398.18,385.45
2245,2013-08-16,251.131,260.15,258.87,253.21
2244,2017-11-10,189.5,192.59,192.02,191.61
2243,2011-10-18,110.58,117.49,111.74,117.25
2242,2015-12-18,117.92,122.19,118.02,120.85
2241,2004-08-26,14.78,15.69,15.24,15.6
2240,2012-12-18,94.25,97.55,95.6408,94.97
2239,2006-09-11,20.01,20.85,20.62,20.01
2238,2010-08-19,123.5922,129.77,128.24,123.75
2237,2014-06-04,413.3,424.5,423.21,416.76
2236,2015-06-23,670.25,681.73,681.19,674.35
2235,2016-04-29,88.21,90.56,90.03,90.5
2234,2010-04-22,90.65,102.49,100.25,91.0
2233,2010-03-08,67.82,68.76,68.68,67.99
2232,2007-09-26,20.97,22.1,21.94,21.0
2231,2017-12-14,187.2,192.64,189.56,187.98
2230,2015-08-25,101.5,107.88,101.52,107.75
2229,2014-05-12,330.52,345.53,345.45,330.86
2228,2017-06-12,148.31,155.53,151.44,155.3
2227,2005-11-30,26.94,27.9,27.54,27.03
2226,2012-01-25,91.6522,95.5,95.04,92.7
2225,2013-04-12,171.201,177.64,173.2,176.99
2224,2006-03-31,28.5,29.11,28.99,28.5
2223,2016-09-13,95.33,98.0,96.09,97.17
2222,2007-01-19,22.2,22.82,22.56,22.22
2221,2005-07-06,16.25,17.04,16.73,16.38
2220,2017-05-26,161.12,163.05,162.43,162.84
2219,2007-12-03,23.57,24.8,23.78,24.0
2218,2018-02-07,264.325,272.45,264.56,266.58
2217,2005-01-21,10.99,11.24,11.04,11.01
2216,2013-01-31,160.32,169.0,165.24,167.105
2215,2012-11-05,74.5,78.94,78.24,74.575
2214,2011-09-16,154.14,168.0,155.19,167.8
2213,2014-12-24,335.99,343.49,342.1,336.51
2212,2012-07-13,83.92,86.65,84.9,85.78
2211,2004-10-20,9.95,10.3,10.1,9.99
2210,2013-02-01,163.88,173.0,164.8,170.0
2209,2011-09-23,127.52,134.19,129.36,128.05
2208,2004-02-10,72.03,77.45,72.8,77.45
2207,2015-09-21,99.5568,103.77,100.3,103.3
2206,2009-09-24,46.18,47.15,46.62,47.15
2205,2017-10-25,193.01,197.06,193.77,195.38
2204,2015-12-21,115.66,119.59,116.63,119.51
2203,2007-04-26,21.5,22.26,22.13,21.5
2202,2013-05-07,205.6,210.52,206.25,208.78
2201,2008-03-19,34.62,36.03,34.87,34.99
2200,2008-09-24,30.55,32.42,31.77,31.51
2199,2004-12-23,11.12,11.85,11.53,11.82
2198,2010-07-14,119.1,124.0,123.0,120.52
2197,2003-12-05,46.69,48.48,47.47,47.65
2196,2015-04-22,556.81,564.99,557.68,561.48
2195,2009-11-16,59.22,60.3792,59.46,59.56
2194,2008-01-18,21.55,22.67,21.85,21.81
2193,2017-12-05,181.19,188.14,184.21,183.5
2192,2015-04-16,530.0,568.75,562.05,532.0
2191,2007-06-27,19.5099,21.26,20.78,19.54
2190,2007-11-09,24.63,26.8699,25.25,26.83
2189,2013-06-25,207.56,213.5,212.9,211.97
2188,2015-10-15,99.1,104.88,101.09,103.77
2187,2008-07-17,26.9,28.21,27.78,27.97
2186,2002-07-29,11.9,12.94,12.27,12.55
2185,2010-03-22,70.05,73.0,72.89,70.35
2184,2005-02-01,11.39,11.65,11.48,11.42
2183,2014-04-03,350.1,365.1,354.69,361.33
2182,2016-04-04,103.2,105.92,104.35,105.9
2181,2018-04-10,291.69,298.95,298.07,297.68
2180,2011-11-04,87.75,92.89,90.02,91.47
2179,2007-05-11,21.64,22.1,22.06,21.76
2178,2012-02-28,108.1,114.87,113.32,108.41
2177,2012-04-16,100.4,105.0,101.15,104.6101
2176,2004-12-21,12.48,13.03,12.6,13.03
2175,2017-07-06,144.25,147.27,146.25,146.13
2174,2008-03-13,32.55,34.33,34.21,33.56
2173,2010-05-11,95.58,102.15,99.82,95.65
2172,2005-06-07,14.9,15.68,15.0,15.3
2171,2008-06-27,26.31,28.72,26.74,28.72
2170,2011-12-02,65.11,67.89,66.37,66.22
2169,2009-10-13,45.94,46.96,46.49,46.06
2168,2003-10-14,45.85,48.45,47.22,47.16
2167,2005-02-14,11.11,11.35,11.16,11.14
2166,2006-06-12,26.67,27.55,27.08,27.22
2165,2016-06-03,98.53,101.0,99.59,100.99
2164,2017-09-12,180.64,185.33,185.15,182.55
2163,2013-03-20,180.43,183.8499,183.05,182.62
2162,2004-01-09,60.42,64.1,62.0,60.72
2161,2003-07-02,25.67,27.5,27.16,25.96
2160,2013-08-28,276.4,285.0,283.36,278.66
2159,2006-04-17,28.75,29.2,29.2,29.0
2158,2018-06-19,388.5,405.29,404.98,389.5
2157,2009-10-22,47.56,49.72,49.63,48.07
2156,2005-09-27,24.3,25.04,24.3,24.99
2155,2016-01-06,104.96,117.91,117.68,105.29
2154,2015-05-28,622.51,628.99,626.55,628.0
2153,2009-06-29,40.2,41.79,41.2,40.58
2152,2011-05-12,239.39,246.75,245.77,241.2
2151,2010-05-18,100.6,107.73,102.01,105.39
2150,2006-10-11,23.06,23.77,23.38,23.46
2149,2004-06-28,32.02,35.0,34.0,32.04
2148,2002-07-01,13.9,14.65,14.39,14.0
2147,2009-01-27,32.92,35.35,34.82,33.04
2146,2015-02-12,451.16,459.25,456.73,455.41
2145,2015-10-19,96.26,103.62,101.69,98.07
2144,2003-06-18,21.12,21.87,21.46,21.37
2143,2010-02-23,64.17,65.25,64.35,64.86
2142,2003-10-29,56.9,59.3,59.06,57.5
2141,2003-07-08,26.75,27.6,27.43,27.0
2140,2004-10-29,9.4,9.7,9.47,9.55
2139,2004-02-13,35.45,38.12,35.54,37.59
2138,2008-08-22,30.02,30.78,30.65,30.1
2137,2003-05-19,20.53,23.42,20.79,23.3
2136,2007-09-12,17.31,17.66,17.36,17.6
2135,2017-01-05,128.9,132.75,131.81,129.22
2134,2015-05-26,614.504,623.429,615.95,622.12
2133,2015-05-01,552.26,559.77,557.03,558.99
2132,2006-01-31,27.19,27.99,27.55,27.4
2131,2015-08-04,113.0,122.79,121.15,113.15
2130,2002-09-06,12.75,13.1,12.8,12.99
2129,2016-05-27,101.44,103.5,103.3,102.44
2128,2011-02-03,209.72,213.3175,211.49,211.05
2127,2010-03-24,72.25,73.17,72.37,72.93
2126,2015-08-27,113.02,118.25,117.66,114.94
2125,2008-07-23,27.19,28.2,27.98,27.19
2124,2011-03-21,207.55,216.68,212.84,211.85
2123,2004-06-14,28.56,30.5,29.55,30.49
2122,2012-12-19,93.45,97.8,93.9785,96.6
2121,2013-07-24,240.2,252.25,241.3,249.72
2120,2011-02-18,231.39,238.369,235.51,237.78
2119,2004-05-17,29.37,30.69,30.5,29.74
2118,2007-06-07,22.78,25.99,23.93,22.8
2117,2017-10-18,194.25,200.01,195.54,199.99
2116,2015-05-14,576.31,587.47,586.85,583.0
2115,2007-11-01,25.5,26.68,26.29,26.47
2114,2014-09-30,449.8,457.1895,451.18,452.3
2113,2013-12-18,366.51,377.0,376.24,373.86
2112,2005-11-15,27.86,29.0,27.95,28.95
2111,2008-08-07,29.65,30.86,30.46,29.65
2110,2008-09-15,27.98,30.18,28.11,29.18
2109,2003-02-18,14.04,14.79,14.66,14.31
2108,2014-12-02,340.84,353.34,352.31,341.3
2107,2004-03-16,28.56,30.19,29.05,29.6
2106,2008-04-28,32.6,33.55,33.06,33.18
2105,2006-11-20,28.8,29.38,29.08,28.92
2104,2016-01-20,97.0501,109.99,107.74,108.91
2103,2009-07-16,43.13,44.27,44.13,43.8
2102,2011-10-17,115.23,119.25,117.33,115.91
2101,2003-06-10,20.82,23.58,22.7,22.02
2100,2010-10-15,152.06,155.83,155.72,153.53
2099,2002-06-11,15.8,16.64,16.15,16.19
2098,2009-03-20,40.74,42.26,41.65,41.81
2097,2008-06-06,31.75,32.84,31.82,32.84
2096,2004-03-24,27.7,29.0,28.33,28.5
2095,2002-11-12,8.01,8.6,8.09,8.4
2094,2011-10-10,107.31,128.5,111.62,127.56
2093,2011-07-21,275.1108,284.78,275.81,281.5
2092,2010-05-04,97.85,100.89,99.36,100.02
2091,2003-10-20,50.46,56.25,54.741,50.87
2090,2017-01-31,139.7,141.83,140.71,140.55
2089,2014-11-20,361.0,373.26,368.14,363.09
2088,2009-03-27,39.41,41.24,39.68,41.24
2087,2009-09-25,46.0,46.94,46.26,46.3
2086,2010-04-09,80.43,82.5,82.42,81.09
2085,2008-11-11,20.83,22.67,22.02,21.44
2084,2002-08-27,12.01,13.55,12.23,13.55
2083,2004-04-01,33.7,36.21,35.36,36.1
2082,2004-04-29,25.85,27.64,26.05,27.22
2081,2014-03-07,445.51,454.54,448.37,454.07
2080,2009-04-20,47.92,49.71,49.61,48.78
2079,2009-03-12,36.5,40.0,39.96,36.81
2078,2007-02-22,23.42,23.88,23.75,23.42
2077,2005-03-07,10.5,10.82,10.59,10.69
2076,2007-01-04,25.1,26.8,25.35,26.41
2075,2010-09-21,143.11,148.6,147.2,143.5
2074,2004-10-11,16.59,17.45,17.43,16.83
2073,2003-07-11,26.02,27.25,26.49,26.61
2072,2003-03-17,15.66,18.09,18.0,16.58
2071,2009-10-20,48.79,50.74,48.96,50.59
2070,2011-06-30,260.8,265.0,262.69,264.7
2069,2011-05-06,229.0,233.14,229.47,232.77
2068,2018-05-15,322.434,326.94,326.13,325.94
2067,2006-09-29,22.64,23.49,22.78,23.21
2066,2003-03-12,14.9,15.51,15.06,15.45
2065,2015-10-05,105.76,112.28,111.25,107.48
2064,2017-03-24,141.58,142.8,142.02,142.36
2063,2005-02-18,10.43,10.75,10.67,10.5
2062,2007-11-26,21.43,22.19,21.47,21.75
2061,2014-07-08,439.281,461.0,445.05,459.65
2060,2010-09-29,160.22,170.75,170.63,160.39
2059,2012-06-28,65.78,68.06,67.36,66.1
2058,2011-03-16,212.25,223.37,213.84,221.03
2057,2018-01-05,205.59,210.02,209.99,207.25
2056,2006-08-10,19.82,20.2,20.15,20.02
2055,2003-02-05,11.82,12.4,11.94,12.26
2054,2006-06-19,27.06,28.17,28.015,27.34
2053,2010-09-24,161.0,167.12,162.21,164.12
2052,2006-01-23,23.09,24.04,23.28,23.6
2051,2010-12-21,179.51,186.51,186.24,180.67
2050,2005-10-31,25.6,26.63,26.41,25.75
2049,2008-12-23,26.82,28.2,27.15,27.95
2048,2016-03-17,99.0,101.39,99.72,99.05
2047,2004-11-08,10.75,11.23,10.86,11.21
2046,2004-01-30,70.19,74.67,73.41,70.47
2045,2008-03-28,35.29,37.37,35.59,36.34
2044,2008-12-02,22.08,23.58,23.21,22.39
2043,2012-09-06,54.16,56.79,56.65,55.61
2042,2016-11-03,121.84,123.72,122.14,122.31
2041,2002-11-29,10.4,11.13,10.85,10.5
2040,2016-05-05,89.25,92.0775,89.37,90.91
2039,2011-10-20,109.081,111.99,111.48,110.05
2038,2005-06-17,17.1001,17.79,17.22,17.65
2037,2013-01-15,101.05,104.356,101.69,103.02
2036,2008-01-25,21.12,22.71,21.77,22.28
2035,2013-10-29,309.2,327.37,327.3,318.57
2034,2002-07-26,11.9,14.82,12.2,14.7
2033,2014-09-12,476.12,484.89,476.55,483.65
2032,2018-07-12,407.8,416.79,413.5,415.1553
2031,2007-04-09,24.23,24.5599,24.34,24.23
2030,2011-05-13,243.33,249.62,246.52,244.13
2029,2002-10-08,5.47,5.99,5.67,5.75
2028,2012-03-30,114.18,117.29,115.04,115.51
2027,2002-10-28,9.1,9.9,9.6,9.3
2026,2016-09-01,96.916,97.98,97.38,97.81
2025,2007-09-14,17.17,17.8,17.72,17.26
2024,2004-04-22,28.71,30.36,29.78,28.9
2023,2015-09-08,93.55,102.5,94.95,102.08
2022,2016-02-09,81.55,88.4,86.13,81.75
2021,2005-02-16,10.86,11.24,10.95,11.17
2020,2002-11-13,7.78,9.0,8.98,8.11
2019,2017-12-29,191.22,193.95,191.96,192.51
2018,2018-01-23,248.02,257.71,250.29,255.05
2017,2017-02-28,141.85,143.57,142.13,143.3
2016,2014-09-18,453.32,461.36,459.01,457.47
2015,2016-12-23,125.08,126.28,125.59,125.61
2014,2010-09-22,149.3,156.97,156.93,150.08
2013,2005-03-11,9.37,9.999,9.43,9.99
2012,2009-11-17,59.01,60.99,60.75,59.63
2011,2018-05-10,327.3438,332.055,329.6,331.5
2010,2016-12-22,125.18,127.5,125.58,126.84
2009,2008-11-10,21.19,22.68,21.53,22.2
2008,2017-01-10,129.29,132.22,129.89,131.27
2007,2015-05-04,552.3,558.0,554.9,557.0
2006,2014-08-07,434.55,449.9499,449.67,435.3
2005,2014-10-07,456.0,466.28,456.25,461.1
2004,2014-01-17,328.24,334.8198,330.04,332.07
2003,2009-08-13,45.12,46.67,46.28,46.02
2002,2016-03-08,94.5,98.28,96.23,95.0
2001,2014-06-05,418.57,429.4,428.35,423.75
2000,2006-06-02,27.8,28.76,27.95,28.5
1999,2002-08-06,10.4,11.25,10.65,11.14
1998,2006-03-08,25.01,25.54,25.13,25.5
1997,2010-06-28,116.22,119.88,117.61,118.67
1996,2005-07-27,18.72,19.58,19.52,18.96
1995,2007-02-05,22.54,23.0,22.6,23.0
1994,2006-02-24,25.5,26.12,25.98,25.65
1993,2004-04-30,25.17,26.51,25.36,26.32
1992,2009-10-15,47.28,50.93,50.35,47.28
1991,2014-05-21,373.35,390.69,390.6,375.12
1990,2009-05-15,36.53,39.38,38.5,37.65
1989,2007-11-13,24.51,25.41,25.41,24.6
1988,2013-01-29,156.63,169.88,169.12,158.13
1987,2014-01-13,331.13,348.67,336.81,331.13
1986,2017-07-03,145.8,150.45,146.17,149.8
1985,2014-04-02,358.3,371.05,362.88,365.66
1984,2014-01-15,319.07,338.57,330.38,335.0
1983,2016-08-15,95.24,96.91,95.31,96.83
1982,2015-07-10,678.3,689.5199,680.6,682.66
1981,2017-09-26,176.55,180.95,179.38,180.7
1980,2012-02-14,118.55,124.25,123.07,118.99
1979,2004-11-04,10.25,10.75,10.57,10.25
1978,2011-12-21,70.19,72.41,70.97,71.29
1977,2013-09-16,301.8,310.19,302.16,310.0
1976,2008-11-05,22.92,24.1,22.99,24.0
1975,2011-04-20,239.41,245.51,244.43,243.39
1974,2009-04-24,42.08,43.84,42.73,43.53
1973,2006-11-09,28.77,29.5,28.92,28.83
1972,2015-10-26,99.38,103.31,103.04,100.05
1971,2012-11-19,80.15,82.99,81.3607,82.01
1970,2009-03-13,38.78,40.0,39.37,39.94
1969,2008-07-10,27.54,28.86,27.85,28.47
1968,2016-04-28,90.09,92.67,90.28,91.5
1967,2011-06-14,255.94,261.6,261.128,259.8
1966,2011-06-29,263.0,268.74,264.94,266.99
1965,2015-12-04,125.75,130.99,130.93,127.0
1964,2003-01-30,12.35,12.76,12.63,12.5
1963,2002-12-23,10.19,10.65,10.25,10.35
1962,2014-03-17,422.31,430.8,422.72,428.19
1961,2014-12-22,334.24,344.68,336.68,339.8
1960,2007-04-17,23.84,24.6,23.96,24.6
1959,2004-06-15,29.58,30.5,29.73,29.76
1958,2011-10-11,103.13,110.94,108.66,109.32
1957,2014-02-28,441.0,454.2,445.63,453.13
1956,2002-05-24,16.76,17.15,16.94,17.0
1955,2014-06-19,438.06,449.49,441.39,449.43
1954,2015-08-21,102.751,110.0,103.96,106.2
1953,2004-03-10,30.52,31.84,30.61,31.04
1952,2018-03-21,314.511,319.4,316.48,316.35
1951,2017-03-23,141.26,142.89,141.84,142.14
1950,2002-05-23,16.04,17.4,16.75,16.19
1949,2009-12-21,53.05,54.23,53.96,53.23
1948,2011-05-05,226.222,233.78,230.31,226.39
1947,2005-02-10,11.25,11.6,11.33,11.44
1946,2009-08-25,44.24,44.9,44.46,44.82
1945,2013-11-01,325.9001,333.5,329.265,328.83
1944,2011-08-23,204.09,219.75,219.54,207.0
1943,2013-11-26,347.57,356.46,355.2,350.5
1942,2008-04-07,35.2401,36.62,35.9,36.62
1941,2004-08-06,15.26,17.25,16.91,16.63
1940,2013-03-13,186.75,195.19,192.36,187.4
1939,2007-04-30,21.97,22.27,22.17,22.2
1938,2003-01-31,12.46,13.25,13.2,12.68
1937,2011-06-16,244.2604,257.69,249.3,256.45
1936,2007-10-10,22.53,23.67,23.42,22.67
1935,2007-12-17,23.01,23.63,23.1,23.31
1934,2017-05-17,153.0,158.78,153.2,158.09
1933,2015-03-02,470.64,480.25,480.25,474.0
1932,2017-08-08,177.45,181.91,178.36,181.37
1931,2010-09-07,137.6,142.949,141.79,137.91
1930,2014-10-01,437.29,450.0,438.8,448.69
1929,2008-01-03,25.65,28.3,26.07,27.94
1928,2006-11-22,29.17,29.72,29.59,29.36
1927,2003-03-06,16.0,16.49,16.3,16.31
1926,2015-07-23,109.84,112.18,110.1,110.91
1925,2018-03-14,317.7,323.88,321.55,318.16
1924,2016-10-20,121.06,123.75,123.35,121.97
1923,2017-10-17,197.77,204.38,199.48,200.11
1922,2014-09-23,440.5,448.01,443.9,441.23
1921,2006-05-19,27.642,28.41,27.87,27.65
1920,2015-11-09,108.64,114.0,109.86,113.36
1919,2002-12-04,9.75,10.5,9.949,10.4
1918,2012-06-21,65.75,68.44,65.84,68.26
1917,2003-05-27,22.0,22.95,22.69,22.05
1916,2003-11-25,46.96,48.9,48.01,47.15
1915,2018-01-22,221.2,227.785,227.58,222.0
1914,2008-11-12,20.6,21.96,20.7,21.74
1913,2006-03-07,24.91,25.86,25.46,25.47
1912,2002-09-17,11.55,12.1,11.98,12.1
1911,2012-09-17,56.77,59.0,57.02,58.98
1910,2012-11-12,78.01,80.31,78.19,79.0
1909,2013-05-09,206.52,218.88,216.41,208.03
1908,2005-02-09,11.14,11.62,11.47,11.55
1907,2012-01-23,93.6,99.62,93.96,98.71
1906,2007-08-15,17.39,17.9,17.44,17.53
1905,2007-03-08,21.21,21.63,21.24,21.21
1904,2014-03-06,448.988,458.0,450.51,454.94
1903,2013-01-02,90.69,95.81,92.01,95.21
1902,2010-06-22,114.08,120.3999,116.43,119.52
1901,2012-01-20,99.69,104.77,100.24,102.6
1900,2013-10-15,319.3401,327.33,321.69,325.1
1899,2004-04-20,28.98,31.19,29.1,30.96
1898,2014-09-09,476.4,489.2867,479.01,486.3
1897,2017-04-03,145.74,148.01,146.92,146.7
1896,2012-06-20,67.61,69.5499,68.159,69.48
1895,2015-09-28,97.8414,103.3275,99.47,101.57
1894,2011-01-03,173.5,180.87,178.41,175.0
1893,2008-04-14,35.45,36.39,35.78,36.0
1892,2008-03-10,31.5,33.43,33.21,32.0
1891,2006-09-25,22.91,23.3,23.1,23.28
1890,2016-07-13,94.8,96.72,96.43,96.26
1889,2004-11-26,11.25,11.48,11.35,11.44
1888,2016-08-22,94.95,96.13,95.26,95.67
1887,2008-10-08,21.5,23.76,22.74,21.93
1886,2003-04-08,19.1,20.6,20.18,19.89
1885,2003-12-11,45.0,47.46,47.44,45.03
1884,2011-02-04,212.0401,221.0,220.07,212.96
1883,2002-09-26,10.2,10.97,10.97,10.48
1882,2014-11-19,362.66,387.05,363.1,383.21
1881,2003-04-25,20.898,22.2,21.15,21.99
1880,2008-07-01,26.44,27.57,27.1,26.8
1879,2010-11-04,166.6,173.43,167.82,173.35
1878,2018-03-08,314.13,322.9176,317.0,322.2
1877,2004-10-28,9.5,9.86,9.59,9.85
1876,2017-06-16,150.39,153.53,152.38,151.45
1875,2005-01-28,11.13,11.7,11.44,11.22
1874,2013-02-25,175.45,187.1,179.32,180.99
1873,2014-10-08,451.3843,467.6,466.86,456.65
1872,2016-08-16,94.4,95.61,95.12,95.19
1871,2004-05-19,31.0,32.7,31.35,31.59
1870,2004-02-23,33.8,35.85,35.02,33.9
1869,2005-08-17,21.83,22.54,21.89,22.3
1868,2007-01-26,22.75,23.6,23.15,23.56
1867,2005-09-08,22.51,24.36,24.09,22.66
1866,2015-03-13,436.57,448.4,438.4,447.35
1865,2018-03-02,283.23,301.18,301.05,284.65
1864,2014-09-19,454.17,461.33,457.52,461.0
1863,2005-05-20,15.45,16.25,15.93,16.06
1862,2017-06-08,164.84,166.87,165.88,166.12
1861,2002-08-30,12.52,13.48,13.11,12.8
1860,2015-11-06,112.05,114.8,114.06,113.39
1859,2012-04-02,112.1,114.8,113.97,114.8
1858,2003-09-08,34.0,35.5,34.72,34.22
1857,2006-06-22,27.27,28.49,27.67,28.05
1856,2016-06-15,93.5,95.46,94.29,94.61
1855,2013-01-23,97.02,103.83,103.26,97.13
1854,2018-05-03,305.73,312.59,311.69,312.59
1853,2005-12-23,27.41,27.77,27.73,27.55
1852,2013-04-10,164.91,169.45,166.07,168.0
1851,2015-04-24,556.55,565.66,558.395,561.21
1850,2008-01-23,21.0,23.8,23.76,22.05
1849,2004-03-18,30.17,31.33,30.9,30.43
1848,2012-06-12,62.35,64.36,63.02,63.26
1847,2006-05-03,29.61,30.25,29.71,30.24
1846,2011-05-23,240.0,249.88,247.83,243.02
1845,2012-12-31,89.01,93.5,92.59,89.38
1844,2002-06-06,16.08,17.25,16.55,16.1
1843,2013-05-31,224.0501,229.58,226.25,225.24
1842,2011-01-31,210.26,216.506,214.08,213.1
1841,2002-05-29,15.2,16.3,15.45,16.3
1840,2012-12-27,88.54,91.44,90.5,90.59
1839,2002-12-13,12.05,12.8,12.5,12.6
1838,2016-11-07,123.37,125.75,124.58,124.26
1837,2017-11-13,191.0,196.05,195.08,191.12
1836,2004-01-20,65.18,69.21,67.75,65.85
1835,2016-05-18,88.25,91.72,90.5,88.25
1834,2014-10-10,451.44,464.84,452.08,459.8
1833,2018-03-26,302.0,321.03,320.35,309.36
1832,2006-12-01,29.01,30.0,29.46,29.37
1831,2010-11-01,165.7,174.0,167.37,173.95
1830,2007-11-21,21.52,22.57,21.55,22.52
1829,2006-06-29,26.59,27.26,27.16,26.6
1828,2003-12-18,49.75,51.8,51.169,50.28
1827,2005-04-07,10.931,11.37,11.24,11.04
1826,2018-03-06,316.5,325.79,325.22,319.88
1825,2005-05-31,13.97,14.64,14.29,14.54
1824,2008-02-11,26.74,27.05,26.89,26.96
1823,2006-04-20,30.03,31.3,31.11,31.03
1822,2003-10-02,36.0,41.6,40.97,37.64
1821,2013-04-18,161.8,171.9,163.82,171.0
1820,2012-05-11,72.49,78.3905,77.38,72.89
1819,2003-02-07,11.69,12.25,12.18,11.8
1818,2005-05-25,14.15,14.83,14.54,14.35
1817,2014-04-15,312.1,331.57,326.27,329.08
1816,2013-01-25,145.608,172.68,169.56,145.67
1815,2016-07-07,93.18,95.38,95.1,94.7
1814,2003-04-28,21.0,22.25,22.16,21.0
1813,2014-10-21,355.44,366.79,365.99,362.26
1812,2015-08-05,122.705,129.29,123.71,125.62
1811,2018-01-18,216.55,220.58,220.33,220.34
1810,2009-09-09,41.4,43.9701,43.23,41.4
1809,2006-12-19,26.2,27.24,27.06,26.53
1808,2015-02-13,457.9599,466.41,466.1,458.0
1807,2002-09-03,12.79,13.49,12.96,13.11
1806,2007-12-19,23.86,24.91,24.87,24.08
1805,2004-11-09,10.5,10.93,10.66,10.83
1804,2005-05-12,12.48,14.39,13.83,13.0
1803,2015-07-24,108.9,111.68,109.34,111.55
1802,2016-06-06,99.72,101.0712,100.74,100.29
1801,2013-04-05,162.53,170.5,164.66,163.52
1800,2003-02-03,12.5,13.18,12.8,13.14
1799,2004-12-20,12.67,13.49,12.7,13.289
1798,2007-12-26,27.71,29.02,28.7,27.71
1797,2004-06-30,34.86,36.57,36.0,35.499
1796,2002-07-05,16.99,18.19,17.87,17.0
1795,2007-03-23,22.9252,23.78,23.73,23.0
1794,2016-08-17,94.85,96.93,96.37,94.94
1793,2014-10-02,437.88,450.49,449.98,438.9
1792,2010-05-14,100.03,105.97,100.56,105.495
1791,2011-02-10,220.31,225.0,223.2,220.97
1790,2017-10-10,192.1,198.3,195.08,197.85
1789,2008-07-18,26.925,27.95,27.1,27.81
1788,2014-02-14,431.69,437.7,435.51,437.06
1787,2015-11-10,108.01,112.84,112.7,108.86
1786,2015-04-29,557.51,567.3899,562.85,560.49
1785,2012-12-13,89.87,93.319,92.56,90.85
1784,2012-08-20,62.16,65.35,64.24,63.64
1783,2012-07-24,77.81,82.47,80.39,81.07
1782,2010-09-15,142.62,146.59,143.12,146.59
1781,2014-03-27,361.53,377.83,364.18,371.01
1780,2002-06-14,13.72,15.2,13.81,15.15
1779,2004-02-03,70.09,73.73,71.9,72.58
1778,2013-11-20,337.65,346.35,339.52,343.35
1777,2018-04-04,271.2239,290.31,288.94,273.63
1776,2006-12-18,26.57,27.7,26.64,27.6
1775,2007-12-05,23.05,23.96,23.93,23.32
1774,2011-10-19,105.59,114.09,109.42,110.66
1773,2018-06-29,390.55,401.3299,391.43,399.19
1772,2005-12-06,27.613,28.07,27.75,27.7
1771,2014-07-14,439.0,455.48,452.5801,443.3
1770,2016-06-30,89.9,91.7201,91.48,90.91
1769,2009-06-25,39.14,41.18,41.11,39.39
1768,2008-02-06,25.39,26.895,26.02,25.8
1767,2008-12-18,27.75,28.91,28.24,28.6
